ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
381;*;37;41~48;4.876777251;0.857819905;567;211;*;14000~135999;0
382;*;37;49~56;5.354166667;1.020833333;355;144;*;136000~196999;0
383;*;37;41~48;4.963855422;1.343373494;533;166;*;14000~135999;0
384;*;37;41~48;5.102325581;1.111627907;609;215;*;14000~135999;0
385;*;37;49~56;5.436440678;1.008474576;576;236;*;258000~318999;0
386;*;37;49~56;5.608391608;0.91958042;594;286;*;258000~318999;0
387;*;37;49~56;5.962864721;1.119363395;870;377;*;197000~257999;0
388;*;37;33~40;4.445972495;1.025540275;1027;509;*;197000~257999;0
389;*;37;49~56;4.819018405;1.070552147;693;326;*;197000~257999;0
390;*;37;41~48;4.053333333;1072;815;375;*;197000~257999;0
391;*;37;1~16;4.435427574;1.057591623;2420;1146;*;197000~257999;0
392;*;37;33~40;3.902173913;1.061594203;518;276;*;197000~257999;0
393;*;37;49~56;4.538181818;1.029090909;620;275;*;197000~257999;0
394;*;37;41~48;5.045112782;1.093984962;551;266;*;197000~257999;0
395;*;37;33~40;3.312770563;1.006493506;2556;924;*;319000~379999;0
396;*;37;49~56;4.556034483;1.002873563;1498;696;*;197000~257999;0
397;*;37;49~56;5.334801762;1.149779736;523;227;*;197000~257999;0
398;*;37;49~56;6.39869281;1.14379085;374;153;*;258000~318999;0
399;*;37;49~56;6.115902965;1.02425876;1004;371;*;258000~318999;0
400;*;37;49~56;5.520958084;0.994011976;769;334;*;258000~318999;0
401;*;37;49~56;5.14893617;0.995271868;940;423;*;197000~257999;0
402;*;37;41~48;6.4453125;1.0703125;645;256;*;258000~379999;0
403;*;37;49~56;6.690972222;0.96875;705;288;*;319000~379999;0
404;*;37;49~56;7.56;0.992727273;684;275;*;319000~379999;0
405;*;37;49~56;7.639830508;1.016949153;572;236;*;319000~379999;0
406;*;37;49~56;8.067193676;1.067193676;671;253;*;380000~501999;0
407;*;37;49~56;8.345205479;1.021917808;975;365;*;380000~501999;0
408;*;37;49~56;7.429487179;1.051282051;779;312;*;319000~379999;0
409;*;37;49~56;8.209016393;1.024590164;658;244;*;380000~501999;0
410;*;37;49~56;6.749253731;0.979104478;819;335;*;319000~379999;0
411;*;37;49~56;7.291666667;1.005952381;412;168;*;319000~379999;0
412;*;37;49~56;6.273712737;1.105691057;835;369;*;258000~318999;0
413;*;37;49~56;6.764705882;1.075163399;722;306;*;258000~318999;0
414;*;37;49~56;5.371663244;0.971252567;1085;487;*;258000~318999;0
415;*;37;49~56;7.436619718;1.030985915;973;355;*;319000~379999;0
416;*;37;49~56;7.272058824;1.077205882;723;272;*;319000~379999;0
417;*;37;33~40;6.132596685;0.925414365;903;362;*;319000~379999;0
418;*;37;41~48;6.215469613;1.077348066;356;181;*;258000~379999;0
419;*;37;49~56;6.662337662;1.069264069;1005;462;*;319000~379999;0
420;*;37;49~56;7.353174603;1.053571429;1205;504;*;319000~379999;0
421;*;37;33~40;6.666666667;1.015555556;987;450;*;319000~379999;0
422;*;37;41~48;6.390625;1.026785714;1031;448;*;258000~379999;0
423;*;37;49~56;6.314356436;1.032178218;894;404;*;380000~501999;0
424;*;37;49~56;5.981432361;1.087533156;823;377;*;380000~501999;0
425;*;37;49~56;5.410628019;1.043478261;1232;621;*;258000~318999;0
426;*;37;49~56;4.613079019;1.065395095;669;367;*;258000~318999;0
427;*;37;41~48;4.094545455;1.076363636;989;550;*;258000~379999;0
428;*;37;49~56;5.377155172;1.058189655;1058;464;*;258000~318999;0
429;*;37;49~56;5.763285024;0.966183575;506;207;*;197000~257999;0
430;*;37;49~56;5.376146789;0.986238532;489;218;*;197000~257999;0
431;*;37;49~56;5.56443299;1.092783505;824;388;*;197000~257999;0
432;*;37;41~48;4.978947368;1.031578947;1034;475;*;197000~257999;0
433;*;37;41~48;4.458823529;1.04;920;425;*;136000~196999;0
434;*;37;49~56;4.342105263;1.039473684;841;380;*;136000~196999;0
435;*;37;41~48;3.306569343;1.065693431;749;137;*;136000~196999;0
436;*;37;49~56;4.173469388;0.989795918;208;98;*;136000~196999;0
437;*;37;1~16;5.03;1.18;228;100;*;136000~196999;0
438;*;37;49~56;3.8984375;0.9921875;287;128;*;136000~196999;0
439;*;37;49~56;4.5;1.122641509;218;106;*;14000~135999;0
440;*;37;41~48;4.63943662;1.05915493;854;355;*;136000~196999;0
441;*;37;49~56;4.565789474;1.09502924;1695;684;*;136000~196999;0
442;*;37;49~56;5.563953488;1.093023256;403;172;*;197000~257999;0
443;*;37;49~56;4.496183206;1.007633588;288;131;*;197000~257999;0
444;*;37;49~56;3.888675624;1.051823417;963;521;*;136000~196999;0
445;*;37;49~56;3.544573643;1.03875969;1129;516;*;136000~196999;0
446;*;37;49~56;4.387254902;0.970588235;386;204;*;136000~196999;0
447;*;37;49~56;4.701970443;1.024630542;811;406;*;197000~257999;0
448;*;37;41~48;4.477037037;1.031111111;1293;675;*;197000~257999;0
449;*;37;41~48;4.122969838;1.034802784;805;431;*;197000~257999;0
450;*;37;49~56;3.199771689;1.061643836;1372;876;*;258000~318999;0
451;-122;37;25~32;3.447058824;1.032941176;862;425;*;258000~379999;0
452;*;37;33~40;4.251623377;1.107142857;1152;616;*;258000~318999;0
453;*;37;49~56;4.614457831;1.024096386;483;249;*;319000~379999;0
454;*;37;49~56;4.12390925;1.054101222;1558;573;*;319000~379999;0
455;*;37;49~56;3.386215865;1.088426528;1798;769;*;258000~318999;0
456;*;37;33~48;5.569105691;1.146341463;266;123;*;380000~440999;0
457;*;37;41~48;4.161137441;1.101895735;2184;422;*;258000~379999;0
458;*;37;49~56;2.524109015;0.964360587;2016;477;*;319000~379999;0
459;*;37;49~56;2436;944;1349;250;*;380000~501999;0
460;*;37;49~56;3.105714286;1.06;3337;350;*;136000~196999;0
461;*;37;49~56;2.922023182;1.051633298;1721;949;*;197000~257999;0
462;*;37;33~40;3218;1108;1675;1000;*;197000~257999;0
463;*;37;49~56;3.857142857;1.051428571;707;350;*;197000~257999;0
464;*;37;49~56;4.443804035;1.005763689;1424;694;*;197000~257999;0
465;*;37;49~56;4.962962963;1.031746032;393;189;*;136000~196999;0
466;*;37;49~56;5.348082596;1.041297935;828;339;*;136000~196999;0
467;*;37;49~56;4.22260274;1.02739726;571;292;*;136000~196999;0
468;*;37;41~48;3.561009818;1.058906031;1382;713;*;136000~196999;0
469;*;37;41~48;3.947040498;1.009345794;792;321;*;136000~196999;0
470;*;37;49~56;4.475806452;1.086021505;815;372;*;136000~196999;0
471;*;37;49~56;4.794797688;1.060693642;788;346;*;136000~196999;0
472;*;37;49~56;5.174418605;1.069767442;1145;430;*;136000~196999;0
473;*;37;49~56;4.413854352;1.078152753;1354;563;*;136000~196999;0
474;*;37;49~56;4.564044944;1.011235955;958;445;*;136000~196999;0
475;*;37;49~56;4.822368421;1.098684211;1361;608;*;136000~196999;0
476;*;37;49~56;5.002227171;1.051224944;1005;449;*;136000~196999;0
477;*;37;49~56;4.956521739;1.050724638;924;414;*;136000~196999;0
478;*;37;49~56;5.583798883;1.164804469;780;358;*;136000~196999;0
479;*;37;49~56;4.727987421;1.086477987;1582;636;*;136000~196999;0
480;*;37;41~48;3.897887324;0.968309859;1213;568;*;136000~196999;0
481;*;37;49~56;4.074906367;1.142322097;486;267;*;197000~257999;0
482;*;37;49~56;4.765714286;1.062857143;494;175;*;197000~257999;0
483;*;37;49~56;4.846575342;1.019178082;849;365;*;197000~257999;0
484;*;37;49~56;4.209854015;1.063868613;1127;548;*;197000~257999;0
485;*;37;33~40;2.962686567;1.001148106;3276;1742;*;197000~257999;0
486;*;37;49~56;4.404282116;1.047858942;1493;794;*;197000~257999;0
487;*;37;49~56;5.558173785;1.095729013;1461;679;*;258000~318999;0
488;*;37;49~56;5.36802974;1.12267658;1253;538;*;197000~257999;0
489;*;37;33~48;4.690631808;1.126361656;1656;459;*;441000~501999;0
490;*;37;49~56;6.876237624;0.945544554;514;202;*;380000~501999;0
491;*;37;49~56;5.793220339;1.077966102;719;295;*;380000~501999;0
492;*;37;49~56;3.534521158;0.988864143;878;449;*;319000~379999;0
493;*;37;49~56;7.794392523;1.051401869;517;214;*;380000~501999;0
494;*;37;49~56;7.512096774;0.955645161;1366;496;*;380000~501999;0
495;*;37;49~56;6.861016949;1.123728814;1316;590;*;319000~379999;0
496;*;37;49~56;4.79205298;1.017218543;1508;755;*;258000~318999;0
497;*;37;49~56;5.001226994;1.128834356;1800;815;*;136000~196999;0
498;*;37;41~48;6.371165644;1.226993865;719;326;*;136000~196999;0
499;*;37;49~56;5.015686275;1.176470588;675;255;*;136000~196999;0
500;*;37;49~56;5.438016529;1.173553719;875;363;*;136000~196999;0
501;*;37;49~56;4.350649351;1.077922078;152;77;*;14000~135999;0
502;*;37;41~48;4.310344828;0.962382445;843;319;*;136000~196999;0
503;*;37;49~56;4.621212121;1.098484848;281;132;*;14000~135999;0
504;*;37;41~48;5.024509804;0.970588235;506;204;*;136000~196999;0
505;*;37;41~48;4.427038627;1.038626609;1054;466;*;14000~135999;0
506;*;37;33~40;4.52173913;1.012077295;1017;414;*;14000~135999;0
507;*;37;49~56;4.062745098;1.062745098;1623;765;*;14000~135999;0
508;*;37;1~16;3.586055583;1.174061433;3100;2051;*;136000~196999;0
509;*;37;49~56;8.282548476;1.049861496;947;361;*;380000~501999;0
510;*;37;33~48;7.911111111;0.984126984;808;315;*;441000~501999;0
511;*;37;33~48;8.928358209;1;1018;335;*;441000~501999;0
512;*;37;49~56;9.210227273;1.039772727;1001;352;*;380000~501999;0
513;*;37;49~56;8.268292683;1.032520325;1005;369;*;380000~501999;0
514;*;37;49~56;9.122715405;1.033942559;1192;383;*;380000~501999;0
515;*;37;49~56;7.740088106;1.083700441;585;227;*;380000~501999;0
516;*;37;49~56;7.75;0.987341772;916;316;*;380000~501999;0
517;*;37;49~56;9;1.134078212;556;179;*;380000~501999;0
518;*;37;49~56;7.048076923;0.994230769;1470;520;*;380000~501999;0
519;*;37;49~56;6.216080402;1.012562814;1104;398;*;319000~379999;0
520;*;37;49~56;5.862934363;0.996138996;1242;518;*;258000~318999;0
521;*;37;49~56;7.068535826;1.00623053;805;321;*;319000~379999;0
522;*;37;49~56;8.12345679;1.092592593;378;162;*;319000~379999;0
523;*;37;49~56;5.170403587;1.053811659;481;223;*;197000~257999;0
524;*;37;49~56;4825;1.11875;409;160;*;136000~196999;0
525;*;37;49~56;4.587131367;1.034852547;885;373;*;197000~257999;0
526;*;37;49~56;4.67372134;0.998236332;1468;567;*;197000~257999;0
527;*;37;49~56;4.827906977;1.023255814;482;215;*;197000~257999;0
528;*;37;49~56;5.784090909;1.212121212;825;264;*;197000~257999;0
529;*;37;49~56;5.436708861;0.993670886;429;158;*;197000~257999;0
530;*;37;49~56;4.663461538;1.043269231;528;208;*;197000~257999;0
531;*;37;49~56;4.837962963;1.106481481;496;216;*;136000~196999;0
532;*;37;49~56;5.313207547;1.056603774;718;265;*;197000~257999;0
533;*;37;49~56;4.611320755;0.996226415;630;265;*;197000~257999;0
534;*;37;41~48;4.087412587;0.91958042;723;286;*;197000~257999;0
535;*;37;9~16;4.156378601;1.100823045;959;486;*;258000~501999;0
536;-122;37;25~32;4.847953216;1.016374269;3668;855;*;258000~379999;0
537;*;37;41~48;5.74084507;1.036619718;2037;355;*;197000~257999;0
538;*;37;25~32;4.048703849;0.34171249;3741;1273;0.0000~3.5347;136000~196999;0
539;*;37;41~48;4.136666667;1.03;821;300;*;14000~135999;0
540;*;37;49~56;4.23054755;1.04610951;870;347;*;197000~257999;0
541;*;37;25~32;4.137681159;1.110766046;1901;966;*;197000~257999;0
542;*;37;17~24;4.333333333;1.150829563;1243;663;*;258000~318999;0
543;*;37;49~56;4.547400612;0.935779817;730;327;*;197000~257999;0
544;*;37;49~56;5.585284281;1.170568562;793;299;*;258000~318999;0
545;*;37;49~56;5.188940092;0.894009217;1033;434;*;319000~379999;0
546;*;37;49~56;4.768595041;1.038567493;872;363;*;197000~257999;0
547;*;37;49~56;3.741794311;1.052516411;849;457;*;197000~257999;0
548;*;37;49~56;4.61003861;1.079150579;1121;518;*;197000~257999;0
549;*;37;49~56;4.84494382;1.029213483;872;445;*;197000~257999;0
550;*;37;49~56;5.269360269;1.060606061;637;297;*;319000~379999;0
551;*;37;49~56;5.011764706;1.091176471;663;340;*;258000~318999;0
552;*;37;49~56;7.034883721;0.976744186;411;172;*;380000~501999;0
553;*;37;49~56;5.07748184;1.075060533;915;413;*;197000~257999;0
554;*;37;49~56;3.874213836;1.004192872;921;477;*;197000~257999;0
555;*;37;41~48;3.590225564;1.067669173;585;266;*;136000~196999;0
556;*;37;41~48;4.111111111;1.054131054;2086;1053;*;197000~257999;0
557;*;37;49~56;5.628037383;1.013084112;1303;535;*;258000~318999;0
558;*;37;49~56;5.960227273;1.051136364;374;176;*;197000~257999;0
559;*;37;49~56;5.305084746;1.093220339;979;472;*;197000~257999;0
560;*;37;49~56;4.139013453;1.056053812;827;446;*;197000~257999;0
561;*;37;49~56;6.739130435;0.972332016;658;253;*;258000~318999;0
562;*;37;49~56;5.753731343;1.078358209;654;268;*;197000~257999;0
563;*;37;41~48;6.102739726;2.979452055;384;146;*;197000~257999;0
564;-122;37;25~32;5.08281054;0.944792974;1499;797;*;258000~379999;0
565;*;37;49~56;5.068965517;1.11302682;1128;522;*;258000~318999;0
566;*;37;49~56;4.93495935;1.067073171;1110;492;*;197000~257999;0
567;*;37;49~56;6.185542169;1.05060241;1119;415;*;197000~257999;0
568;*;37;17~24;5.693117409;1.011336032;2930;1235;*;197000~257999;0
569;*;37;25~32;4.907692308;0.935897436;897;390;*;197000~257999;0
570;*;37;1~8;6.855776306;1.061442237;7427;2718;*;258000~501999;0
571;*;37;25~32;4.40929878;1.051067073;2973;1312;*;197000~257999;0
572;*;37;49~56;4.550632911;1.025316456;1340;632;*;197000~257999;0
573;-122;37;25~32;4.655660377;1.047169811;2974;1484;*;258000~379999;0
574;*;37;17~24;4.93397046;1.103388358;2690;1151;*;258000~318999;0
575;*;37;17~24;3.54601227;1.119631902;583;326;*;14000~135999;0
576;*;37;9~16;7.13303438;1.018933732;5781;2007;*;258000~501999;0
577;*;37;1~8;7.0234375;0.912109375;1738;512;*;258000~501999;0
578;*;37;33~40;6.693761815;1.077504726;1478;529;*;197000~257999;0
579;*;37;33~40;6.696296296;1.118518519;746;270;*;197000~257999;0
580;*;37;33~40;6.327472527;1.054945055;1235;455;*;197000~257999;0
581;-122;37;25~32;6.619834711;0.98553719;1411;484;*;258000~379999;0
582;-122;37;25~32;7.420345489;1.019193858;1368;521;*;258000~379999;0
583;-122;37;25~32;6.746594005;1.002724796;1048;367;*;258000~379999;0
584;*;37;33~40;6.057534247;0.95890411;1004;365;*;197000~257999;0
585;*;37;33~40;7.25613079;1.054495913;1086;367;*;258000~318999;0
586;-122;37;25~32;7.425714286;1.045714286;922;350;*;258000~379999;0
587;*;37;33~40;5.578754579;1.006105006;1950;819;*;197000~257999;0
588;*;37;25~32;4.996638655;1.045378151;1413;595;*;197000~257999;0
589;*;37;17~32;5.48415493;1.100352113;1444;568;3.5348~7.0695;136000~196999;0
590;*;37;25~32;6.851301115;1.048327138;749;269;*;197000~257999;0
591;*;37;25~32;6.240121581;1.021276596;867;329;*;197000~257999;0
592;*;37;25~32;6.512077295;1.036714976;2723;1035;*;197000~257999;0
593;-122;37;25~32;6.657794677;1.022813688;731;263;*;258000~379999;0
594;*;37;33~40;5.524916944;0.980066445;781;301;*;197000~257999;0
595;*;37;33~40;5.699386503;1.007668712;1784;652;*;197000~257999;0
596;-122;37;25~32;6.629268293;1.090243902;1156;410;*;258000~379999;0
597;*;37;33~40;5.126353791;0.981949458;645;277;*;197000~257999;0
598;*;37;33~40;6.00952381;0.984126984;821;315;*;197000~257999;0
599;*;37;33~40;5.072727273;1.025974026;1912;770;*;197000~257999;0
600;*;37;25~32;4.899135447;1.060518732;1487;694;*;197000~257999;0
601;*;37;25~32;4.791549296;1.067605634;1645;710;*;197000~257999;0
602;*;37;33~40;4.19885823;1.053282588;2239;1051;*;197000~257999;0
603;*;37;25~32;4.173913043;1.119565217;1021;552;*;197000~257999;0
604;*;37;33~40;5.032119914;1.068522484;1105;467;*;136000~196999;0
605;*;37;25~32;4.566795367;1.010810811;2999;1295;0.0000~3.5347;136000~196999;0
606;*;37;41~48;5.545774648;1.14084507;740;284;*;136000~196999;0
607;*;37;41~48;5.795081967;1.12295082;629;244;*;136000~196999;0
608;*;37;33~40;4.136585366;0.985365854;314;205;*;136000~196999;0
609;*;37;1~16;4.567365269;1.025449102;1479;668;*;197000~257999;0
610;*;37;17~32;5.37;1.02125;1732;800;3.5348~7.0695;136000~196999;0
611;*;37;49~56;5.269090909;1.012727273;1338;550;*;136000~196999;0
612;*;37;49~56;5.578125;1.046875;440;192;*;197000~257999;0
613;*;37;49~56;6.664122137;1.025445293;922;393;*;197000~257999;0
614;*;37;49~56;5.1875;1.097222222;611;288;*;136000~196999;0
615;*;37;49~56;5.485436893;1.009708738;994;412;*;197000~257999;0
616;*;37;49~56;6.060869565;0.969565217;545;230;*;197000~257999;0
617;*;37;49~56;7.188811189;0.902097902;317;143;*;258000~318999;0
618;*;37;41~48;5.105978261;1.112771739;1573;736;*;197000~257999;0
619;*;37;41~48;4.972413793;1.08045977;925;435;*;136000~196999;0
620;*;37;49~56;4.412987013;1.05974026;768;385;*;136000~196999;0
621;*;37;49~56;5.325342466;0.989726027;620;292;*;136000~196999;0
622;*;37;49~56;5.381642512;0.995169082;425;207;*;136000~196999;0
623;*;37;41~48;4.91147541;1.026229508;1003;305;*;136000~196999;0
624;*;37;41~48;5.377777778;1.088888889;519;135;*;136000~196999;0
625;*;37;33~40;4.494949495;1.01010101;481;198;*;136000~196999;0
626;*;37;33~40;5.08477842;1.026974952;1209;519;*;197000~257999;0
627;*;37;33~40;4.88;1.055238095;1398;525;*;136000~196999;0
628;*;37;33~40;6.224137931;1.189655172;158;58;*;258000~318999;0
629;*;37;41~48;4.530120482;0.99246988;1817;664;*;136000~196999;0
630;*;37;41~48;4.737024221;0.982698962;766;289;*;136000~196999;0
631;*;37;1~16;5.158536585;1.213414634;814;328;*;136000~196999;0
632;*;37;33~40;4.213389121;1.025104603;618;239;*;136000~196999;0
633;*;37;41~48;4.794676806;1.031685678;2139;789;*;136000~196999;0
634;*;37;33~40;5.956521739;0.956521739;632;253;*;136000~196999;0
635;*;37;33~40;4.970149254;0.985074627;366;134;*;136000~196999;0
636;*;37;1~16;4.595876289;1.239175258;877;485;*;136000~196999;0
637;*;37;25~32;3.865619546;1.02443281;830;573;0.0000~3.5347;136000~196999;0
638;*;37;25~32;4.263852243;0.981530343;739;379;*;197000~257999;0
639;*;37;41~48;4.473684211;0.943609023;540;266;*;197000~257999;0
640;*;37;25~32;4.333679834;1.088357588;2024;962;0.0000~3.5347;136000~196999;0
641;*;37;49~56;6.05988024;0.958083832;823;334;*;258000~318999;0
642;*;37;33~40;4.88101983;1.116147309;711;353;*;197000~257999;0
643;*;37;41~48;6.152173913;1.059782609;931;368;*;197000~257999;0
644;*;37;33~40;7.392592593;0.992592593;686;270;*;319000~379999;0
645;-122;37;25~32;7.20906801;0.992443325;1030;397;*;258000~379999;0
646;*;37;33~40;5.568877551;0.977040816;976;392;*;197000~257999;0
647;*;37;33~40;4.938095238;0.985714286;552;210;*;136000~196999;0
648;-122;37;25~32;6.631578947;0.894736842;340;171;*;258000~379999;0
649;*;37;33~40;5.954545455;1;288;132;*;197000~257999;0
650;*;37;41~48;5.633064516;1.02016129;555;248;*;197000~257999;0
651;*;37;41~48;5.213963964;1.015765766;1006;444;*;136000~196999;0
652;*;37;41~48;4.661849711;0.979768786;776;346;*;136000~196999;0
653;*;37;41~48;5.262962963;1.103703704;609;270;*;136000~196999;0
654;*;37;17~24;4.273668639;1.128698225;2441;1352;*;197000~257999;0
655;*;37;25~32;3.921419518;1.097591888;1364;789;0.0000~3.5347;136000~196999;0
656;*;37;17~32;3.740421456;0.964559387;2197;1044;3.5348~7.0695;136000~196999;0
657;*;37;41~48;5.599264706;1.023897059;1333;544;*;136000~196999;0
658;*;37;17~24;5.001422475;1.009957326;1810;703;*;197000~257999;0
659;*;37;33~40;5.453551913;0.972677596;531;183;*;136000~196999;0
660;*;37;33~40;5.609195402;0.9348659;672;261;*;136000~196999;0
661;*;37;17~32;4.433333333;0.884848485;695;330;3.5348~7.0695;136000~196999;0
662;*;37;17~24;4.132264529;1.056112224;2162;998;*;197000~257999;0
663;*;37;17~24;3.701399689;1.195956454;1216;643;*;258000~318999;0
664;*;37;33~40;5.29707113;0.953974895;606;239;*;136000~196999;0
665;*;37;33~40;5.907651715;1.031662269;1203;379;*;136000~196999;0
666;*;37;33~40;5.219269103;1.053156146;874;301;*;136000~196999;0
667;*;37;33~40;5.612612613;0.995495495;637;222;*;136000~196999;0
668;*;37;33~40;5.438405797;1.039855072;703;276;*;197000~257999;0
669;*;37;33~40;6.410480349;1.100436681;733;229;*;136000~196999;0
670;*;37;33~40;4.903508772;0.960526316;625;228;*;136000~196999;0
671;*;37;33~40;4.875555556;0.924444444;568;225;*;136000~196999;0
672;*;37;33~40;5.52733119;0.974276527;836;311;*;136000~196999;0
673;*;37;17~24;4.848066298;1.008287293;952;362;*;197000~257999;0
674;*;37;1~16;4.792613636;0.988636364;568;352;*;14000~135999;0
675;*;37;17~24;6.180327869;1.068306011;1125;366;*;197000~257999;0
676;*;37;1~16;5.204488778;1.014962594;840;401;*;136000~196999;0
677;*;37;33~40;5.229681979;0.982332155;796;283;*;197000~257999;0
678;*;37;33~40;5.786516854;1.02247191;863;267;*;136000~196999;0
679;*;37;33~40;5.41563786;0.919753086;1349;486;*;197000~257999;0
680;*;37;25~32;5.903394256;1.156657963;929;383;*;197000~257999;0
681;*;37;33~40;4.985074627;0.919402985;957;335;*;136000~196999;0
682;*;37;33~40;3.857657658;0.963963964;1093;555;*;136000~196999;0
683;*;37;25~32;5.49752883;1.009884679;1489;607;*;197000~257999;0
684;*;37;25~32;5.070063694;1.140127389;1561;628;0.0000~3.5347;136000~196999;0
