ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
311;-122;37;33~48;4;0.928315412;826;279;0.0000~3.5347;14000~135999;0
312;-122;37;33~48;4.484581498;1.123348018;1412;454;0.0000~3.5347;14000~135999;0
313;-122;37;33~48;5.306590258;1.126074499;1132;349;0.0000~3.5347;14000~135999;0
314;-122;37;33~48;5.79245283;1.301886792;522;159;0.0000~3.5347;14000~135999;0
315;-122;37;33~48;4.198312236;1.004219409;630;237;0.0000~3.5347;14000~135999;0
316;-122;*;33~64;4.556390977;0.992481203;531;133;0.0000~3.5347;14000~135999;0
317;*;*;33~40;4.017991004;1.103448276;1925;667;0.0000~3.5347;75000~135999;0
318;*;*;33~40;4.253561254;1.054131054;1144;351;0.0000~3.5347;75000~135999;0
319;-122;*;17~32;4.244230769;1.086538462;1481;520;0.0000~3.5347;14000~135999;0
320;-122;*;17~32;5.283950617;1.166666667;435;162;0.0000~3.5347;14000~135999;0
321;-122;*;17~32;4.267326733;0.98019802;984;303;0.0000~3.5347;14000~135999;0
322;*;*;33~40;5.327044025;1.333333333;567;159;0.0000~3.5347;75000~135999;0
323;*;37;33~48;4.398373984;1.25203252;380;123;0.0000~3.5347;14000~135999;0
324;*;37;33~48;4.368852459;1.036885246;825;244;0.0000~3.5347;14000~135999;0
325;*;37;33~48;4.561290323;0.948387097;417;155;0.0000~3.5347;14000~135999;0
326;*;37;33~48;5.324041812;1.013937282;801;287;0.0000~3.5347;14000~135999;0
327;*;37;33~48;4.590909091;1.085858586;646;198;0.0000~3.5347;14000~135999;0
328;*;37;33~48;4.880701754;1.028070175;855;285;0.0000~3.5347;14000~135999;0
329;*;37;33~48;4.029411765;875;435;136;0.0000~3.5347;14000~135999;0
330;*;37;33~48;5.223076923;1.120512821;2736;780;0.0000~3.5347;14000~135999;0
331;*;37;33~48;3.896135266;1.074879227;1481;414;0.0000~3.5347;14000~135999;0
332;*;37;33~48;3.379562044;0.97810219;327;137;0.0000~3.5347;14000~135999;0
333;*;37;33~48;4.569832402;1.078212291;494;179;0.0000~3.5347;14000~135999;0
334;*;37;33~48;4.319648094;1.08797654;1231;341;0.0000~3.5347;14000~135999;0
335;*;*;33~40;4.623853211;1.155963303;323;109;0.0000~3.5347;75000~135999;0
336;*;37;33~48;4.56;1.004444444;749;225;0.0000~3.5347;14000~135999;0
337;*;37;33~48;4.320224719;1.028089888;693;178;0.0000~3.5347;14000~135999;0
338;*;37;33~48;5.940677966;1.104519774;1339;354;0.0000~3.5347;14000~135999;0
339;*;*;33~64;4125;0.95;282;80;*;14000~257999;0
340;*;37;33~48;4.825641026;1.117948718;621;195;0.0000~3.5347;14000~135999;0
341;*;*;33~40;3.83011583;1.67953668;732;259;0.0000~3.5347;75000~135999;0
342;*;37;33~48;3.807692308;1.003846154;901;260;0.0000~3.5347;14000~135999;0
343;*;*;33~40;7.506666667;1.753333333;482;150;0.0000~3.5347;75000~135999;0
344;-122;37;33~48;4.863849765;1.093896714;652;213;0.0000~3.5347;14000~135999;0
345;*;*;33~40;6.307228916;1.289156627;651;166;0.0000~3.5347;75000~135999;0
346;*;*;33~40;4.475524476;1.073426573;999;286;0.0000~3.5347;75000~135999;0
347;*;37;33~48;5.18627451;1.045751634;907;306;0.0000~3.5347;14000~135999;0
348;*;37;33~48;5.465217391;1.17826087;828;230;0.0000~3.5347;14000~135999;0
349;*;37;33~48;4.795275591;0.976377953;763;254;0.0000~3.5347;14000~135999;0
350;*;37;33~48;5.017191977;1.11747851;935;349;0.0000~3.5347;14000~135999;0
351;-122;37;33~48;4.75;1.061983471;1437;484;0.0000~3.5347;14000~135999;0
352;*;*;33~40;5.097510373;1.294605809;1516;482;0.0000~3.5347;75000~135999;0
353;*;37;33~48;5.394594595;1.140540541;597;185;0.0000~3.5347;14000~135999;0
354;*;*;33~40;4.926900585;1.002923977;949;342;0.0000~3.5347;75000~135999;0
355;-122;37;33~48;6.049668874;1.016556291;881;302;3.5348~7.0695;136000~257999;0
356;*;*;33~48;5.358381503;1.105973025;1438;519;*;*;0
357;-122;37;33~48;6.751851852;1.059259259;763;270;3.5348~7.0695;136000~257999;0
358;*;*;1~32;6.278873239;1.028169014;1297;355;*;258000~501999;0
359;-122;37;33~48;7.170616114;1.09478673;545;211;3.5348~7.0695;136000~257999;0
360;*;*;1~32;6.127579737;0.92120075;1222;533;*;258000~501999;0
361;-122;37;33~48;8.260273973;1.191780822;808;219;3.5348~7.0695;136000~257999;0
362;*;*;1~32;7.28440367;1.018348624;329;109;*;258000~501999;0
363;*;*;33~64;6.330275229;0.963302752;299;109;*;14000~257999;0
364;-122;37;33~48;6.603960396;0.99009901;579;202;3.5348~7.0695;136000~257999;0
365;*;*;1~32;8.28;1.08;137;50;*;258000~501999;0
366;-122;37;33~48;8.258064516;1;229;93;3.5348~7.0695;258000~379999;0
367;-122;37;33~48;6.790123457;1.027777778;1476;648;3.5348~7.0695;136000~257999;0
368;-122;*;33~64;6.194805195;1.045454545;429;154;0.0000~3.5347;136000~257999;0
369;*;*;33~48;5.666666667;1.003921569;849;255;3.5348~7.0695;14000~257999;0
370;*;37;33~48;5.854984894;1.205438066;946;331;0.0000~3.5347;14000~135999;0
371;*;37;33~48;4.481675393;0.931937173;571;191;0.0000~3.5347;14000~135999;0
372;-122;*;17~32;4.637305699;1.176165803;1137;386;0.0000~3.5347;14000~135999;0
373;*;37;33~48;4.57037037;0.97037037;378;135;0.0000~3.5347;14000~135999;0
374;*;37;33~48;5.084558824;1.011029412;853;272;0.0000~3.5347;14000~135999;0
375;-122;*;33~64;4.69858156;0.982269504;764;282;0.0000~3.5347;14000~135999;0
376;*;*;33~40;4.701149425;1.126436782;928;261;0.0000~3.5347;75000~135999;0
377;*;*;33~48;5.015037594;1.052631579;406;133;3.5348~7.0695;14000~257999;0
378;*;*;33~40;4.367857143;1.003571429;824;280;0.0000~3.5347;75000~135999;0
379;*;*;33~40;5.324324324;1.108108108;835;259;0.0000~3.5347;75000~135999;0
380;*;*;33~64;5.2;1.016949153;826;295;*;14000~257999;0
381;*;37;33~48;4.876777251;0.857819905;567;211;0.0000~3.5347;14000~135999;0
382;-122;37;33~64;5.354166667;1.020833333;355;144;3.5348~7.0695;14000~257999;0
383;*;37;33~48;4.963855422;1.343373494;533;166;0.0000~3.5347;14000~135999;0
384;*;37;33~48;5.102325581;1.111627907;609;215;0.0000~3.5347;14000~135999;0
385;-122;37;33~64;5.436440678;1.008474576;576;236;0.0000~3.5347;258000~501999;0
386;-122;37;33~64;5.608391608;0.91958042;594;286;3.5348~7.0695;258000~379999;0
387;*;*;33~64;5.962864721;1.119363395;870;377;0.0000~3.5347;197000~257999;0
388;*;*;33~64;4.445972495;1.025540275;1027;509;0.0000~3.5347;197000~257999;0
389;*;*;33~64;4.819018405;1.070552147;693;326;0.0000~3.5347;197000~257999;0
390;-122;*;33~48;4.053333333;1072;815;375;0.0000~3.5347;136000~257999;0
391;*;*;1~16;4.435427574;1.057591623;2420;1146;*;136000~257999;0
392;*;*;33~48;3.902173913;1.061594203;518;276;0.0000~3.5347;136000~257999;0
393;-122;37;33~64;4.538181818;1.029090909;620;275;3.5348~7.0695;14000~257999;0
394;-122;37;33~48;5.045112782;1.093984962;551;266;3.5348~7.0695;136000~257999;0
395;-122;37;33~48;3.312770563;1.006493506;2556;924;*;258000~379999;0
396;*;*;33~64;4.556034483;1.002873563;1498;696;0.0000~3.5347;197000~257999;0
397;-122;37;33~64;5.334801762;1.149779736;523;227;3.5348~7.0695;14000~257999;0
398;-122;37;33~64;6.39869281;1.14379085;374;153;3.5348~7.0695;258000~379999;0
399;-122;37;33~64;6.115902965;1.02425876;1004;371;3.5348~7.0695;258000~379999;0
400;-122;37;33~64;5.520958084;0.994011976;769;334;3.5348~7.0695;258000~379999;0
401;-122;37;33~64;5.14893617;0.995271868;940;423;3.5348~7.0695;14000~257999;0
402;-122;37;33~48;6.4453125;1.0703125;645;256;3.5348~7.0695;258000~379999;0
403;-122;37;33~64;6.690972222;0.96875;705;288;7.0696~10.6043;258000~501999;0
404;-122;37;33~64;7.56;0.992727273;684;275;7.0696~10.6043;258000~501999;0
405;-122;37;33~64;7.639830508;1.016949153;572;236;3.5348~7.0695;258000~379999;0
406;-122;37;49~56;8.067193676;1.067193676;671;253;*;380000~501999;0
407;-122;37;33~64;8.345205479;1.021917808;975;365;7.0696~10.6043;258000~501999;0
408;-122;37;33~64;7.429487179;1.051282051;779;312;7.0696~10.6043;258000~501999;0
409;-122;37;33~64;8.209016393;1.024590164;658;244;7.0696~10.6043;258000~501999;0
410;-122;37;33~64;6.749253731;0.979104478;819;335;3.5348~7.0695;258000~379999;0
411;-122;37;33~64;7.291666667;1.005952381;412;168;3.5348~7.0695;258000~379999;0
412;-122;37;33~64;6.273712737;1.105691057;835;369;3.5348~7.0695;258000~379999;0
413;-122;37;33~64;6.764705882;1.075163399;722;306;3.5348~7.0695;258000~379999;0
414;-122;37;33~64;5.371663244;0.971252567;1085;487;3.5348~7.0695;258000~379999;0
415;-122;37;33~64;7.436619718;1.030985915;973;355;7.0696~10.6043;258000~501999;0
416;-122;37;33~64;7.272058824;1.077205882;723;272;3.5348~7.0695;258000~379999;0
417;-122;37;33~64;6.132596685;0.925414365;903;362;7.0696~10.6043;258000~501999;0
418;-122;37;33~48;6.215469613;1.077348066;356;181;3.5348~7.0695;258000~379999;0
419;-122;37;33~64;6.662337662;1.069264069;1005;462;3.5348~7.0695;258000~379999;0
420;-122;37;33~64;7.353174603;1.053571429;1205;504;3.5348~7.0695;258000~379999;0
421;-122;37;33~64;6.666666667;1.015555556;987;450;7.0696~10.6043;258000~501999;0
422;-122;37;33~48;6.390625;1.026785714;1031;448;3.5348~7.0695;258000~379999;0
423;-122;37;49~56;6.314356436;1.032178218;894;404;*;380000~501999;0
424;-122;37;49~56;5.981432361;1.087533156;823;377;*;380000~501999;0
425;-122;37;33~64;5.410628019;1.043478261;1232;621;3.5348~7.0695;258000~379999;0
426;-122;37;33~64;4.613079019;1.065395095;669;367;3.5348~7.0695;258000~379999;0
427;-122;37;33~48;4.094545455;1.076363636;989;550;*;258000~379999;0
428;-122;37;33~64;5.377155172;1.058189655;1058;464;3.5348~7.0695;258000~379999;0
429;-122;37;33~64;5.763285024;0.966183575;506;207;3.5348~7.0695;14000~257999;0
430;-122;37;33~64;5.376146789;0.986238532;489;218;3.5348~7.0695;14000~257999;0
431;-122;37;33~64;5.56443299;1.092783505;824;388;3.5348~7.0695;14000~257999;0
432;-122;*;33~48;4.978947368;1.031578947;1034;475;0.0000~3.5347;136000~257999;0
433;-122;*;33~48;4.458823529;1.04;920;425;0.0000~3.5347;136000~257999;0
434;-122;37;33~64;4.342105263;1.039473684;841;380;3.5348~7.0695;14000~257999;0
435;-122;*;33~48;3.306569343;1.065693431;749;137;0.0000~3.5347;136000~257999;0
436;*;37;33~64;4.173469388;0.989795918;208;98;0.0000~3.5347;136000~257999;0
437;*;37;1~32;5.03;1.18;228;100;0.0000~3.5347;14000~257999;0
438;*;37;33~64;3.8984375;0.9921875;287;128;0.0000~3.5347;136000~257999;0
439;-122;*;33~64;4.5;1.122641509;218;106;0.0000~3.5347;14000~135999;0
440;-122;*;33~48;4.63943662;1.05915493;854;355;0.0000~3.5347;136000~257999;0
441;*;37;33~64;4.565789474;1.09502924;1695;684;0.0000~3.5347;136000~257999;0
442;*;*;33~64;5.563953488;1.093023256;403;172;0.0000~3.5347;197000~257999;0
443;*;*;33~64;4.496183206;1.007633588;288;131;0.0000~3.5347;197000~257999;0
444;*;37;33~64;3.888675624;1.051823417;963;521;0.0000~3.5347;136000~257999;0
445;*;37;33~64;3.544573643;1.03875969;1129;516;0.0000~3.5347;136000~257999;0
446;-122;37;33~64;4.387254902;0.970588235;386;204;3.5348~7.0695;14000~257999;0
447;*;*;33~64;4.701970443;1.024630542;811;406;0.0000~3.5347;197000~257999;0
448;-122;*;33~48;4.477037037;1.031111111;1293;675;0.0000~3.5347;136000~257999;0
449;-122;*;33~48;4.122969838;1.034802784;805;431;0.0000~3.5347;136000~257999;0
450;-122;37;33~64;3.199771689;1.061643836;1372;876;0.0000~3.5347;258000~501999;0
451;*;*;1~32;3.447058824;1.032941176;862;425;*;258000~501999;0
452;-122;37;33~48;4.251623377;1.107142857;1152;616;*;258000~379999;0
453;-122;37;33~64;4.614457831;1.024096386;483;249;3.5348~7.0695;258000~379999;0
454;-122;37;33~64;4.12390925;1.054101222;1558;573;0.0000~3.5347;258000~501999;0
455;-122;37;33~64;3.386215865;1.088426528;1798;769;0.0000~3.5347;258000~501999;0
456;-122;37;33~48;5.569105691;1.146341463;266;123;3.5348~7.0695;380000~501999;0
457;-122;37;33~48;4.161137441;1.101895735;2184;422;*;258000~379999;0
458;-122;37;33~64;2.524109015;0.964360587;2016;477;0.0000~3.5347;258000~501999;0
459;-122;37;33~64;2436;944;1349;250;0.0000~3.5347;258000~501999;0
460;*;37;33~64;3.105714286;1.06;3337;350;0.0000~3.5347;136000~257999;0
461;*;*;33~64;2.922023182;1.051633298;1721;949;0.0000~3.5347;197000~257999;0
462;*;*;33~64;3218;1108;1675;1000;0.0000~3.5347;197000~257999;0
463;*;*;33~64;3.857142857;1.051428571;707;350;0.0000~3.5347;197000~257999;0
464;*;*;33~64;4.443804035;1.005763689;1424;694;0.0000~3.5347;197000~257999;0
465;-122;37;33~64;4.962962963;1.031746032;393;189;3.5348~7.0695;14000~257999;0
466;-122;37;33~64;5.348082596;1.041297935;828;339;3.5348~7.0695;14000~257999;0
467;*;37;33~64;4.22260274;1.02739726;571;292;0.0000~3.5347;136000~257999;0
468;-122;*;33~48;3.561009818;1.058906031;1382;713;0.0000~3.5347;136000~257999;0
469;-122;*;33~48;3.947040498;1.009345794;792;321;0.0000~3.5347;136000~257999;0
470;*;37;33~64;4.475806452;1.086021505;815;372;0.0000~3.5347;136000~257999;0
471;*;37;33~64;4.794797688;1.060693642;788;346;0.0000~3.5347;136000~257999;0
472;*;37;33~64;5.174418605;1.069767442;1145;430;0.0000~3.5347;136000~257999;0
473;*;37;33~64;4.413854352;1.078152753;1354;563;0.0000~3.5347;136000~257999;0
474;*;37;33~64;4.564044944;1.011235955;958;445;0.0000~3.5347;136000~257999;0
475;*;37;33~64;4.822368421;1.098684211;1361;608;0.0000~3.5347;136000~257999;0
476;*;37;33~64;5.002227171;1.051224944;1005;449;0.0000~3.5347;136000~257999;0
477;*;37;33~64;4.956521739;1.050724638;924;414;0.0000~3.5347;136000~257999;0
478;*;37;33~64;5.583798883;1.164804469;780;358;0.0000~3.5347;136000~257999;0
479;*;37;33~64;4.727987421;1.086477987;1582;636;0.0000~3.5347;136000~257999;0
480;-122;*;33~48;3.897887324;0.968309859;1213;568;0.0000~3.5347;136000~257999;0
481;*;*;33~64;4.074906367;1.142322097;486;267;0.0000~3.5347;197000~257999;0
482;*;*;33~64;4.765714286;1.062857143;494;175;0.0000~3.5347;197000~257999;0
483;*;*;33~64;4.846575342;1.019178082;849;365;0.0000~3.5347;197000~257999;0
484;*;*;33~64;4.209854015;1.063868613;1127;548;0.0000~3.5347;197000~257999;0
485;*;*;33~64;2.962686567;1.001148106;3276;1742;0.0000~3.5347;197000~257999;0
486;*;*;33~64;4.404282116;1.047858942;1493;794;0.0000~3.5347;197000~257999;0
487;-122;37;33~64;5.558173785;1.095729013;1461;679;0.0000~3.5347;258000~501999;0
488;*;*;33~64;5.36802974;1.12267658;1253;538;0.0000~3.5347;197000~257999;0
489;-122;37;33~64;4.690631808;1.126361656;1656;459;0.0000~3.5347;258000~501999;0
490;-122;37;33~64;6.876237624;0.945544554;514;202;7.0696~10.6043;258000~501999;0
491;-122;37;49~56;5.793220339;1.077966102;719;295;*;380000~501999;0
492;-122;37;33~64;3.534521158;0.988864143;878;449;0.0000~3.5347;258000~501999;0
493;-122;37;33~64;7.794392523;1.051401869;517;214;7.0696~10.6043;258000~501999;0
494;-122;37;33~64;7.512096774;0.955645161;1366;496;7.0696~10.6043;258000~501999;0
495;-122;37;33~64;6.861016949;1.123728814;1316;590;3.5348~7.0695;258000~379999;0
496;-122;37;33~64;4.79205298;1.017218543;1508;755;0.0000~3.5347;258000~501999;0
497;*;37;33~64;5.001226994;1.128834356;1800;815;0.0000~3.5347;136000~257999;0
498;-122;*;33~48;6.371165644;1.226993865;719;326;0.0000~3.5347;136000~257999;0
499;*;37;33~64;5.015686275;1.176470588;675;255;0.0000~3.5347;136000~257999;0
500;*;37;33~64;5.438016529;1.173553719;875;363;0.0000~3.5347;136000~257999;0
501;-122;*;33~64;4.350649351;1.077922078;152;77;0.0000~3.5347;14000~135999;0
502;-122;*;33~48;4.310344828;0.962382445;843;319;0.0000~3.5347;136000~257999;0
503;-122;*;33~64;4.621212121;1.098484848;281;132;0.0000~3.5347;14000~135999;0
504;-122;*;33~48;5.024509804;0.970588235;506;204;0.0000~3.5347;136000~257999;0
505;-122;37;33~48;4.427038627;1.038626609;1054;466;0.0000~3.5347;14000~135999;0
506;-122;37;33~48;4.52173913;1.012077295;1017;414;0.0000~3.5347;14000~135999;0
507;-122;*;33~64;4.062745098;1.062745098;1623;765;0.0000~3.5347;14000~135999;0
508;*;*;1~16;3.586055583;1.174061433;3100;2051;*;136000~257999;0
509;-122;37;33~64;8.282548476;1.049861496;947;361;7.0696~10.6043;258000~501999;0
510;-122;37;33~64;7.911111111;0.984126984;808;315;*;500001;0
511;-122;37;33~64;8.928358209;1;1018;335;*;500001;0
512;-122;37;33~64;9.210227273;1.039772727;1001;352;*;500001;0
513;-122;37;33~64;8.268292683;1.032520325;1005;369;7.0696~10.6043;258000~501999;0
514;-122;37;33~64;9.122715405;1.033942559;1192;383;*;500001;0
515;-122;37;49~56;7.740088106;1.083700441;585;227;*;380000~501999;0
516;-122;37;33~64;7.75;0.987341772;916;316;7.0696~10.6043;258000~501999;0
517;-122;37;33~64;9;1.134078212;556;179;7.0696~10.6043;258000~501999;0
518;-122;37;49~56;7.048076923;0.994230769;1470;520;*;380000~501999;0
519;-122;37;33~64;6.216080402;1.012562814;1104;398;3.5348~7.0695;258000~379999;0
520;-122;37;33~64;5.862934363;0.996138996;1242;518;3.5348~7.0695;258000~318999;0
521;-122;37;33~64;7.068535826;1.00623053;805;321;3.5348~7.0695;258000~379999;0
522;-122;37;33~64;8.12345679;1.092592593;378;162;3.5348~7.0695;258000~379999;0
523;*;*;33~64;5.170403587;1.053811659;481;223;0.0000~3.5347;197000~257999;0
524;*;37;33~64;4825;1.11875;409;160;0.0000~3.5347;136000~257999;0
525;-122;37;33~64;4.587131367;1.034852547;885;373;3.5348~7.0695;14000~257999;0
526;*;*;33~64;4.67372134;0.998236332;1468;567;0.0000~3.5347;197000~257999;0
527;*;*;33~64;4.827906977;1.023255814;482;215;0.0000~3.5347;197000~257999;0
528;*;*;33~64;5.784090909;1.212121212;825;264;0.0000~3.5347;197000~257999;0
529;-122;37;33~64;5.436708861;0.993670886;429;158;3.5348~7.0695;14000~257999;0
530;*;*;33~64;4.663461538;1.043269231;528;208;0.0000~3.5347;197000~257999;0
531;*;37;33~64;4.837962963;1.106481481;496;216;0.0000~3.5347;136000~257999;0
532;*;*;33~64;5.313207547;1.056603774;718;265;0.0000~3.5347;197000~257999;0
533;-122;37;33~64;4.611320755;0.996226415;630;265;3.5348~7.0695;14000~257999;0
534;-122;37;33~48;4.087412587;0.91958042;723;286;3.5348~7.0695;136000~257999;0
535;*;*;1~16;4.156378601;1.100823045;959;486;*;258000~379999;0
536;*;*;1~32;4.847953216;1.016374269;3668;855;*;258000~501999;0
537;-122;*;33~48;5.74084507;1.036619718;2037;355;0.0000~3.5347;136000~257999;0
538;*;37;*;4.048703849;0.34171249;3741;1273;0.0000~3.5347;14000~257999;0
539;-122;37;33~48;4.136666667;1.03;821;300;0.0000~3.5347;14000~135999;0
540;*;*;33~64;4.23054755;1.04610951;870;347;0.0000~3.5347;197000~257999;0
541;-122;*;17~32;4.137681159;1.110766046;1901;966;3.5348~7.0695;136000~257999;0
542;-122;37;17~32;4.333333333;1.150829563;1243;663;3.5348~7.0695;258000~501999;0
543;*;*;33~64;4.547400612;0.935779817;730;327;0.0000~3.5347;197000~257999;0
544;-122;37;33~64;5.585284281;1.170568562;793;299;0.0000~3.5347;258000~501999;0
545;-122;37;33~64;5.188940092;0.894009217;1033;434;3.5348~7.0695;258000~379999;0
546;-122;37;33~64;4.768595041;1.038567493;872;363;3.5348~7.0695;14000~257999;0
547;*;*;33~64;3.741794311;1.052516411;849;457;0.0000~3.5347;197000~257999;0
548;*;*;33~64;4.61003861;1.079150579;1121;518;0.0000~3.5347;197000~257999;0
549;*;*;33~64;4.84494382;1.029213483;872;445;0.0000~3.5347;197000~257999;0
550;-122;37;33~64;5.269360269;1.060606061;637;297;3.5348~7.0695;258000~379999;0
551;-122;37;33~64;5.011764706;1.091176471;663;340;3.5348~7.0695;258000~318999;0
552;-122;37;33~64;7.034883721;0.976744186;411;172;0.0000~3.5347;258000~501999;0
553;*;*;33~64;5.07748184;1.075060533;915;413;0.0000~3.5347;197000~257999;0
554;*;*;33~64;3.874213836;1.004192872;921;477;0.0000~3.5347;197000~257999;0
555;-122;*;33~48;3.590225564;1.067669173;585;266;0.0000~3.5347;136000~257999;0
556;-122;*;33~48;4.111111111;1.054131054;2086;1053;0.0000~3.5347;136000~257999;0
557;-122;37;33~64;5.628037383;1.013084112;1303;535;3.5348~7.0695;258000~318999;0
558;-122;37;33~64;5.960227273;1.051136364;374;176;3.5348~7.0695;14000~257999;0
559;*;*;33~64;5.305084746;1.093220339;979;472;0.0000~3.5347;197000~257999;0
560;*;*;33~64;4.139013453;1.056053812;827;446;0.0000~3.5347;197000~257999;0
561;-122;37;33~64;6.739130435;0.972332016;658;253;3.5348~7.0695;258000~318999;0
562;-122;37;33~64;5.753731343;1.078358209;654;268;3.5348~7.0695;14000~257999;0
563;-122;37;33~48;6.102739726;2.979452055;384;146;3.5348~7.0695;136000~257999;0
564;*;*;1~32;5.08281054;0.944792974;1499;797;*;258000~501999;0
565;-122;37;33~64;5.068965517;1.11302682;1128;522;0.0000~3.5347;258000~501999;0
566;-122;37;33~64;4.93495935;1.067073171;1110;492;3.5348~7.0695;14000~257999;0
567;-122;37;33~64;6.185542169;1.05060241;1119;415;3.5348~7.0695;14000~257999;0
568;-122;*;17~32;5.693117409;1.011336032;2930;1235;3.5348~7.0695;136000~257999;0
569;-122;*;17~32;4.907692308;0.935897436;897;390;3.5348~7.0695;136000~257999;0
570;*;*;1~16;6.855776306;1.061442237;7427;2718;*;258000~501999;0
571;*;37;1~32;4.40929878;1.051067073;2973;1312;0.0000~3.5347;14000~257999;0
572;-122;37;33~64;4.550632911;1.025316456;1340;632;3.5348~7.0695;14000~257999;0
573;-122;37;17~32;4.655660377;1.047169811;2974;1484;3.5348~7.0695;258000~501999;0
574;-122;37;17~32;4.93397046;1.103388358;2690;1151;3.5348~7.0695;258000~501999;0
575;-122;*;17~32;3.54601227;1.119631902;583;326;0.0000~3.5347;14000~135999;0
576;*;*;1~16;7.13303438;1.018933732;5781;2007;*;258000~501999;0
577;*;*;1~32;7.0234375;0.912109375;1738;512;*;258000~501999;0
578;*;*;33~64;6.693761815;1.077504726;1478;529;*;14000~257999;0
579;-122;37;33~48;6.696296296;1.118518519;746;270;3.5348~7.0695;136000~257999;0
580;*;*;33~64;6.327472527;1.054945055;1235;455;*;14000~257999;0
581;*;*;1~32;6.619834711;0.98553719;1411;484;*;258000~501999;0
